id,budget,budget_norm,budget_log,genres,popularity,popularity_norm,release_date,revenue,revenue_norm,revenue_log,runtime,runtime_norm,title,vote_average,vote_average_norm,vote_count,vote_count_norm,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,director,keywords,woman director,independent film,murder,based on novel,musical,sex,violence,nudity,biography,revenge,suspense,love,female nudity,sport,police,Martin Scorsese,Ang Lee,Steven Spielberg
146203,5000000,0.013157895,6.698970004," Horror, Thriller",5.874458,0.010729831,2/28/2013,15179302,0.005444581,7.181251802,88,0.249190939,The Last Exorcism Part II,4.4,0.44,204,0.014493783,Ashley Bell, Julia Garner, Andrew Sensenig, Spencer Treat Clark, Judd Lormand, Muse Watson,Ed Gass-Donnelly,[found footage],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103162,0.0001,0,0," Comedy, Documentary",0.358968,0.000655662,10/21/1998,21350,7.66E-06,4.329397879,100,0.28802589,Lenny Bruce: Swear to Tell the Truth,9.5,0.95,1,7.10E-05,Robert De Niro, Steve Allen, Kitty Bruce, Lenny Bruce,,,"Robert B. Weide, Supervising","[comedian, biography, comedy, lenny bruce]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129112,0.0001,0,0,Drama,5.451273,0.009956874,8/31/2012,1347747,0.000483416,6.129608374,98,0.281553398,Wadjda,7.2,0.72,125,0.008880995,Reem Abdullah, Waad Mohammed, Abdullrahman Algohani, Ahd, Sultan Al Assaf, Dana Abdullilah,,"[bicycle, independence, saudi arabia, growing up, woman director]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72559,130000000,0.342105263,8.113943352," Adventure, Action, Science Fiction, Thriller",10.560608,0.019289192,3/26/2013,371876278,0.133386275,8.570398476,110,0.32038835,G.I. Joe: Retaliation,5.4,0.54,3045,0.21634103,Dwayne Johnson, D.J. Cotrona, Adrianne Palicki, Bruce Willis, Ray Park, Channing Tatum,Jon M. Chu,"[terror, assassin, secret, technology, missile, warhead, president, rescue, conspiracy, explosion, battle, surveillance, cobra]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86825,12000000,0.031578947,7.079181246," Drama, Horror, Thriller",7.222816,0.013192638,2/28/2013,12077441,0.004331991,7.081974925,99,0.284789644,Stoker,6.5,0.65,895,0.063587922,Mia Wasikowska, Nicole Kidman, Matthew Goode, Dermot Mulroney, Jacki Weaver, Lucas Till,Park Chan-wook,[mystery],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68728,200000000,0.526315789,8.301029996," Fantasy, Adventure, Family",11.137329,0.020342586,3/7/2013,491868548,0.176425648,8.691849053,130,0.385113269,Oz: The Great and Powerful,5.7,0.57,3576,0.254067496,James Franco, Mila Kunis, Rachel Weisz, Michelle Williams, Zach Braff, Bill Cobbs,Sam Raimi,"[circus, witch, magic, hope, illusion, lost, magic trick, wizard, 3d]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102362,0.0001,0,0," Thriller, Action, Crime, Drama",7.150388,0.013060347,3/8/2013,18074539,0.006483058,7.257067229,118,0.346278317,Dead Man Down,5.9,0.59,646,0.04589698,Colin Farrell, Noomi Rapace, Terrence Howard, Dominic Cooper, Isabelle Huppert, Luis Da Silva Jr.,"Niels Arden Oplev, Compositors, Dhumal Sagar","[revenge, new york city, mysterious woman, crime lord]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49519,135000000,0.355263158,8.130333768," Adventure, Animation, Comedy, Family, Fantasy",14.757874,0.026955595,3/20/2013,585178928,0.20989464,8.767288679,98,0.281553398,The Croods,6.8,0.68,2447,0.173854352,Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener, Cloris Leachman, Clark Duke,"Chris Sanders, Kirk De Micco","[stone age, daughter, father, prehistoric, ancient world, father daughter relationship, family, cavemen, aftercreditsstinger, duringcreditsstinger]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127372,0.0001,0,0," Drama, History, War",6.159679,0.011250794,9/14/2012,3346265,0.001200253,6.524560331,105,0.30420712,Emperor,6.1,0.61,99,0.007033748,Matthew Fox, Tommy Lee Jones, Eriko Hatsune, Masayoshi Haneda, Kaori Momoi, Toshiyuki Nishida,,"[atomic bomb, emperor, japanese surrender, u.s. military]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150117,0.0001,0,0," Comedy, Romance",11.783332,0.021522526,2/8/2013,28234657,0.010127335,7.450782516,97,0.278317152,I Give It a Year,5.4,0.54,348,0.024724689,Rafe Spall, Rose Byrne, Anna Faris, Jason Flemyng, Stephen Merchant, Minnie Driver,Dan Mazer,"[marriage, newlywed, first anniversary]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144789,5000000,0.013157895,6.698970004,Comedy,6.757549,0.012342817,3/8/2013,11724119,0.00420526,7.069080218,90,0.25566343,I'm So Excited!,5.8,0.58,219,0.015559503,Antonio Banderas, Penélope Cruz, Javier Cámara, Carlos Areces, Raúl Arévalo, Paz Vega,,[airplane],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158011,13000000,0.034210526,7.113943352," Crime, Thriller",8.611077,0.015728329,3/14/2013,68572378,0.024595852,7.83614921,94,0.268608414,The Call,6.6,0.66,1275,0.090586146,Halle Berry, Abigail Breslin, Моррис Честнат, Michael Imperioli, Ella Rae Peck, Roma Maffia,Brad Anderson,"[underground, gas station, kidnapping, murder, suspense, serial killer, american flag, multiple stabbings, violence, person on fire, cell phone, psycho]",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
117263,70000000,0.184210526,7.84509804," Action, Thriller",10.978188,0.020051912,3/20/2013,161025640,0.057757409,8.206895034,120,0.352750809,Olympus Has Fallen,6.2,0.62,3010,0.213854352,Gerard Butler, Aaron Eckhart, Angela Bassett, Morgan Freeman, Radha Mitchell, Rick Yune,Antoine Fuqua,"[white house, secret service, terrorist attack]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156268,0.0001,0,0,Comedy,3.097025,0.005656786,3/22/2013,228,8.14E-08,2.357934847,84,0.236245955,InAPPropriate Comedy,3.6,0.36,31,0.002202487,Rob Schneider, Michelle Rodriguez, Adrien Brody, Lindsay Lohan, Ari Shaffir, Vince Offer,Vince Offer,"[detective, drug abuse, marilyn monroe, racism, terrorizing, reviewers]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97367,15000000,0.039473684,7.176091259," Drama, Crime",7.492658,0.013685511,3/20/2013,35485608,0.012728139,7.550052251,140,0.417475728,The Place Beyond the Pines,6.8,0.68,1689,0.12,Ryan Gosling, Bradley Cooper, Eva Mendes, Dane DeHaan, Emory Cohen, Rose Byrne,Derek Cianfrance,"[corruption, father son relationship, carnival, mechanic, motorcycle, bank robbery]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78215,0.0001,0,0," Action, Drama",9.572066,0.017483597,3/6/2012,704,2.52E-07,2.847572659,100,0.28802589,Into the White,6.9,0.69,96,0.006820604,Stig Henrik Hoff, Lachlan Nieboer, Rupert Grint, Florian Lukas, David Kross,,,"[norway, winter, world war ii, based on true events, bélico, pilots]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72710,44000000,0.115789474,7.643452676," Action, Adventure, Romance, Science Fiction, Thriller",11.342024,0.020716467,3/22/2013,63327201,0.022714488,7.801590293,125,0.368932039,The Host,6,0.6,1859,0.132078153,Saoirse Ronan, Diane Kruger, Jake Abel, William Hurt, Frances Fisher, Max Irons,"Andrew Niccol, VFX ","[based on novel, mass murder, dystopia, genocide, alien invasion, duringcreditsstinger, interspecies romance, alien parasites]",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144340,13000000,0.034210526,7.113943352," Comedy, Drama, Romance",10.098539,0.018445213,3/21/2013,18000000,0.006456322,7.255272505,107,0.310679612,Admission,5.5,0.55,307,0.021811723,Tina Fey, Paul Rudd, Michael Sheen, Lily Tomlin, Wallace Shawn, Nat Wolff,Paul Weitz,"[princeton university, admissions]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60579,3900000,0.010263158,6.591064607," Drama, Foreign",0.562097,0.001026681,2/18/2000,4900000,0.001757554,6.69019608,199,0.608414239,Hey Ram,6.7,0.67,10,0.00071048,Kamal Haasan, Shah Rukh Khan, Rani Mukerji, Vasundhara Das, Atul Kulkarni, Farida Jalal,Kamal Haasan,"[assassination, muslim, riot, hindu, mahatma gandhi, revenge, race riot, religion, based on true events]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109428,17000000,0.044736842,7.230448921,Horror,12.01525,0.021946129,4/5/2013,97542952,0.034987149,7.989195895,91,0.258899676,Evil Dead,6.4,0.64,1754,0.124618117,Jane Levy, Shiloh Fernandez, Lou Taylor Pucci, Jessica Lucas, Elizabeth Blackmore, Jim McLarty,Fede Alvarez,"[remake, demon, necronomicon, duringcreditsstinger]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68727,20000000,0.052631579,7.301029996," Thriller, Crime, Drama, Mystery",7.876299,0.01438624,3/27/2013,24261569,0.00870225,7.384918883,101,0.291262136,Trance,6.5,0.65,975,0.069271758,James McAvoy, Vincent Cassel, Rosario Dawson, Matt Cross, Danny Sapani, Tuppence Middleton,,"[amnesia, art thief, hypnotism, heist movie, duringcreditsstinger]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75612,120000000,0.315789474,8.079181246," Action, Science Fiction, Adventure, Mystery",14.654053,0.026765964,4/10/2013,286168572,0.102644245,8.456621936,124,0.365695793,Oblivion,6.4,0.64,4862,0.345435169,Tom Cruise, Morgan Freeman, Olga Kurylenko, Andrea Riseborough, Nikolaj Coster-Waldau, Melissa Leo,"Joseph KosinskiConceptual Design, Ed Natividad","[spacecraft, dystopia, space, drone, imax, human vs alien]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60281,0.0001,0,0," Drama, Romance",8.452485,0.015438657,2/22/2013,587615,0.000210768,5.769092873,112,0.326860841,To the Wonder,5.9,0.59,164,0.011651865,Ben Affleck, Olga Kurylenko, Javier Bardem, Rachel McAdams, Tatiana Chiline, Romina Mondello,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109410,40000000,0.105263158,7.602059991,Drama,11.637224,0.021255656,4/12/2013,95020213,0.034082282,7.977816,128,0.378640777,42,6.8,0.68,795,0.056483126,Chadwick Boseman, T.R. Knight, Harrison Ford, Nicole Beharie, Christopher Meloni, John C. McGinley,Brian Helgeland,"[baseball, biography, sport, brooklyn dodgers]",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
126250,5500000,0.014473684,6.740362689," Comedy, Romance",4.711231,0.00860517,9/4/2012,10016934,0.003592919,7.000734812,116,0.339805825,Love Is All You Need,6.2,0.62,86,0.006110124,Pierce Brosnan, Trine Dyrholm, Molly Blixt Egelind, Sebastian Jessen, Paprika Steen, Kim Bodnia,Susanne Bier,"[hairdresser, infidelity, breast cancer, grieving widower, wedding, chance meeting, woman director, seaside town, lemon tree grove]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50221,0.0001,0,0," Documentary, Foreign",0.14603,0.000266725,8/7/2009,4542,1.63E-06,3.65724713,90,0.25566343,Mugabe and the White African,6,0.6,4,0.000284192,,,,,,,"Lucy Bailey, Andrew Thompson",[woman director],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,20000000,0.052631579,7.301029996,Comedy,14.27281,0.026069615,4/11/2013,78378744,0.028113244,7.8941983,86,0.242718447,Scary Movie 5,4.6,0.46,813,0.057761989,Simon Rex, Ashley Tisdale, Charlie Sheen, Lindsay Lohan, Erica Ash, Katt Williams,Malcolm D. Lee,"[sequel, parody, spoof, aftercreditsstinger, duringcreditsstinger]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13647,0.0001,0,0," Animation, Action, Science Fiction",3.478962,0.006354402,1/23/2007,5300000,0.001901028,6.72427587,83,0.233009709,The Invincible Iron Man,5.5,0.55,43,0.003055062,Marc Worden, Gwendoline Yeo, John McCook,,,,"Jay Oliva, Patrick Archibald","[prophecy, armor, marvel comic, billionaire, battle, iron man, mandarin]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63686,0.0001,0,0," Adventure, Animation, Action",1.697118,0.003099823,5/16/2011,3100000,0.001111922,6.491361694,77,0.213592233,Thor: Tales of Asgard,6.2,0.62,53,0.003765542,Christopher Britton, Clancy Brown, Grey Griffin, Paul Dobson, Brian Drummond, Rick Gomez,"Sam Liu, Screen","[sword, cave, castle, viking, combat]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134374,25000000,0.065789474,7.397940009," Thriller, Crime, Action",9.218002,0.016836891,4/18/2013,86175291,0.030909745,7.935382759,130,0.385113269,Pain & Gain,6.1,0.61,1595,0.113321492,Mark Wahlberg, Dwayne Johnson, Anthony Mackie, Tony Shalhoub, Ed Harris, Rob Corddry,Michael Bay,"[miami, scam, crime, weight lifting, weightlifting, duringcreditsstinger]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30675,0.0001,0,0," Animation, Action, Science Fiction",5.769957,0.010538958,2/2/2010,7000000,0.002510791,6.84509804,81,0.226537217,Planet Hulk,6.7,0.67,108,0.007673179,Rick D. Wasserman, Marc Worden, Mark Hildreth, Kevin Michael Richardson, Sam Vincent, Lisa Ann Beley,Sam Liu,"[illuminati, marvel comic, superhero, based on comic, space opera, hulk, superhuman strength, sword and planet, beta ray bill]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137563,0.0001,0,0," Documentary, Music",2.690008,0.00491336,6/27/2013,125,4.45E-08,2.096910013,96,0.275080906,A Band Called Death,7.1,0.71,36,0.002557726,Bobby Hackney, Dannis Hackney, David Hackney, Henry Rollins, Elijah Wood, Kid Rock,"Mark Christopher Covino, Jeff Howlett","[punk, punk rock, rock band, rockumentary, punk band]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176124,1200000,0.003157895,6.079181246,Drama,1.472463,0.002689486,4/19/2013,2861020,0.001026203,6.456520894,114,0.333333333,Home Run,6.3,0.63,25,0.001776199,Scott Elrod, Dorian Brown, Charles Henry Wyson, James Devoti, Nicole Leigh, Drew Waters,,[baseball],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44865,3860000,0.010157895,6.586587305," Action, Drama, History",8.959821,0.016365318,1/8/2013,64076736,0.022983335,7.806700381,130,0.385113269,The Grandmaster,6.3,0.63,280,0.019893428,Tony Leung Chiu-Wai, Zhang Ziyi, Song Hye-kyo, Chang Chen, Zhao Benshan, Cung Le,"Wong Kar-wai, Compositors, Erik Classen","[martial arts, kung fu, biography, kung fu master]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109414,32000000,0.084210526,7.505149978," Action, Comedy",11.414048,0.02084802,6/12/2013,126041322,0.045209074,8.10051295,107,0.310679612,This Is the End,6.2,0.62,2394,0.17008881,James Franco, Jonah Hill, Seth Rogen, Jay Baruchel, Danny McBride, Craig Robinson,,"[rape, monster, panic, friendship, celebrity, satire, party, possession, dark comedy, end of the world, apocalypse, drug, demon, self-referential, actor]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68721,200000000,0.526315789,8.301029996," Action, Adventure, Science Fiction",23.721243,0.043327396,4/18/2013,1215439994,0.435959546,9.084733523,130,0.385113269,Iron Man 3,6.8,0.68,8951,0.635950266,Robert Downey Jr., Gwyneth Paltrow, Don Cheadle, Guy Pearce, Rebecca Hall, Jon Favreau,Shane Black,"[terrorist, war on terror, tennessee, malibu, marvel comic, superhero, based on comic, tony stark, iron man, aftercreditsstinger, marvel cinematic universe, mandarin, 3d, war machine, iron patriot, extremis]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166076,0.0001,0,0," Animation, Action, Adventure",7.389122,0.0134964,5/6/2013,2915767,0.00104584,6.464752816,75,0.207119741,Superman: Unbound,6.6,0.66,109,0.007744227,Matt Bomer, John Noble, Stana Katic, Molly C. Quinn, Diedrich Bader, Jason Beghe,"Script, Bob Goodman, James Tucker","[saving the world, dc comics, super powers, superhuman strength, supergirl]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174321,0.0001,0,0," Comedy, Drama",9.673017,0.017667987,5/16/2013,104810,3.76E-05,5.020402721,91,0.258899676,The English Teacher,5.8,0.58,117,0.008312611,Julianne Moore, Michael Angarano, Greg Kinnear, Lily Collins, Fiona Shaw, Norbert Leo Butz,Craig Zisk,"[pennsylvania, high school, teacher student relationship, high school teacher, older woman younger man relationship, theater]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103731,10000000,0.026315789,7,Drama,7.881579,0.014395884,5/1/2013,21587700,0.007743174,7.334206374,130,0.385113269,Mud,7,0.7,1080,0.076731794,Matthew McConaughey, Tye Sheridan, Jacob Lofland, Sam Shepard, Reese Witherspoon, Sarah Paulson,Jeff Nichols,"[river, snake, arkansas, fugitive, river boat]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42587,0.0001,0,0," Documentary, Mystery",0.005351,9.77E-06,1/1/1970,25,8.61E-09,1.397940009,92,0.262135922,Chariots of the Gods,7.1,0.71,5,0.00035524,Heinz-Detlev Bock,,,,,,Harald Reinl,"[magic realism, ancient astronaut, ancient aliens theory]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64682,105000000,0.276315789,8.021189299," Drama, Romance",17.598936,0.032144861,5/10/2013,351040419,0.125912774,8.545357124,143,0.427184466,The Great Gatsby,7.3,0.73,3885,0.276021314,Leonardo DiCaprio, Tobey Maguire, Carey Mulligan, Joel Edgerton, Elizabeth Debicki, Isla Fisher,Baz Luhrmann,"[based on novel, infidelity, obsession, hope, 3d]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54138,190000000,0.5,8.278753601," Action, Adventure, Science Fiction",15.78129,0.028824888,5/5/2013,467365246,0.167636692,8.669656414,132,0.391585761,Star Trek Into Darkness,7.4,0.74,4479,0.318223801,Chris Pine, Zachary Quinto, Zoe Saldana, Karl Urban, Simon Pegg, John Cho,,"[spacecraft, friendship, sequel, futuristic, space, alien, imax, space opera, terrorist bombing, 3d]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139933,0.0001,0,0," Thriller, Horror, Romance",11.397245,0.020817329,11/7/2012,14752,5.29E-06,4.168850904,95,0.27184466,Kiss of the Damned,4.9,0.49,44,0.00312611,Joséphine de la Baume, Milo Ventimiglia, Roxane Mesquida, Michael Rapaport, Riley Keough, Anna Mouglalis,"VFX Supervisor, Eric Alba","[vampire, sibling rivalry, female vampire, woman director]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156236,0.0001,0,0," Drama, Comedy",3.239562,0.005917133,1/16/2013,10759874,0.0038594,7.031807186,104,0.300970874,Cycling with Molière,6.7,0.67,63,0.004476021,Maya Sansa, Lambert Wilson, Fabrice Luchini, Camille Japy, Philippe du Janerand, Stefan Wojtowicz,Philippe Le Guay,[molière],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77987,4800000,0.012631579,6.681241237," Drama, Thriller, Crime",6.069475,0.011086034,5/30/2013,10337387,0.003707861,7.014410775,90,0.25566343,Only God Forgives,5.6,0.56,886,0.06294849,Ryan Gosling, Kristin Scott Thomas, Gordon Brown, Tom Burke, Vithaya Pansringarm, Byron Gibson,Nicolas Winding Refn,"[bangkok, suicidal, arthouse, neo-noir, drug trafficker, very little dialogue, emasculation]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109439,103000000,0.271052632,8.012837225,Comedy,25.085639,0.045819496,5/23/2013,362000072,0.129843832,8.558708657,100,0.28802589,The Hangover Part III,6,0.6,2991,0.21250444,Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha, Ken Jeong, John Goodman,"Makeup Effects, Christopher Allen Nelson","[sequel, hangover]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82992,160000000,0.421052632,8.204119983," Action, Thriller, Crime",1.657637,0.00302771,5/6/2013,788679850,0.282887276,8.896900745,130,0.385113269,Fast & Furious 6,6.7,0.67,5282,0.375275311,Vin Diesel, Paul Walker, Dwayne Johnson, Jordana Brewster, Michelle Rodriguez, Tyrese Gibson,,"[car race, sequel, crime, car, automobile racing, car theft]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116711,100000000,0.263157895,8," Animation, Adventure, Family, Fantasy",11.913405,0.021760107,5/15/2013,268426634,0.096280486,8.428825605,102,0.294498382,Epic,6.4,0.64,1143,0.081207815,Josh Hutcherson, Amanda Seyfried, Colin Farrell, Jason Sudeikis, Aziz Ansari, Beyoncé Knowles,Chris Wedge,"[fantasy, miniature people]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137182,0.0001,0,0,Drama,12.507625,0.022845464,10/9/2012,5475058,0.001963818,6.738388724,112,0.326860841,The Broken Circle Breakdown,7.7,0.77,341,0.024227353,Veerle Baetens, Johan Heldenbergh, Nell Cattrysse, Geert Van Rampelberg, Nils De Caster, Robbie Cleiren,"Sound Designer, Michel Schöpping, Felix Van Groeningen",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121986,0.0001,0,0," Comedy, Drama",8.471415,0.015473233,5/17/2013,4069826,0.001459783,6.609575842,86,0.242718447,Frances Ha,7.3,0.73,358,0.025435169,Greta Gerwig, Mickey Sumner, Adam Driver, Michael Zegen, Michael Esper, Grace Gummer,Noah Baumbach,"[friendship, loneliness, black and white, responsibility, late coming of age]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82700,130000000,0.342105263,8.113943352," Science Fiction, Action, Adventure",10.747642,0.019630814,5/30/2013,243843127,0.087462762,8.387110519,100,0.28802589,After Earth,5,0.5,2579,0.183232682,Jaden Smith, Will Smith, Sophie Okonedo, Zoë Kravitz, Glenn Morshower, Chris Geere,VFX,[dystopia],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75656,75000000,0.197368421,7.875061263," Thriller, Crime",17.852022,0.032607128,5/29/2013,117698894,0.042216774,8.070772382,115,0.336569579,Now You See Me,7.3,0.73,5635,0.40035524,Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Mélanie Laurent, Isla Fisher, Dave Franco,,"[paris, bank, secret, fbi, vault, magic, new orleans, investigation, heist, conspiracy, money, escape, new york city, las vegas, explosion]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43938,0.0001,0,0," Comedy, Romance",2.166081,0.003956395,11/4/2010,25,8.61E-09,1.397940009,89,0.252427184,Nice Guy Johnny,5.6,0.56,11,0.000781528,Matt Bush, Kerry Bishé, Edward Burns, Max Baker, Anna Wood, Brian Delate,Edward Burns,"[beach, tennis player, job interview, independent film, male female relationship]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133463,500000,0.001315789,5.698970004," Thriller, Horror, Comedy",5.411012,0.009883336,11/3/2012,1000000,0.000358684,6,93,0.265372168,Redd Inc.,5.5,0.55,28,0.001989343,Nicholas Hope, Kelly Paterniti, Sam Reid, Alan Dukes, James Mackay, Hayley McElhinney,Daniel Krige,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147773,4600000,0.012105263,6.662757832," Comedy, Drama",10.342737,0.018891246,6/6/2013,23198652,0.008320998,7.36546275,103,0.297734628,The Way Way Back,7.1,0.71,695,0.04937833,Liam James, Steve Carell, Toni Collette, AnnaSophia Robb, Sam Rockwell, Allison Janney,"Jim Rash, Nat Faxon","[shyness, beach, bicycle, conversation, friendship, step father, vacation, job, neighbor, summer, teenager, water park, awkwardness]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49521,225000000,0.592105263,8.352182518," Action, Adventure, Fantasy, Science Fiction",18.538834,0.033861606,6/12/2013,662845518,0.237752445,8.821412324,143,0.427184466,Man of Steel,6.5,0.65,6462,0.459111901,Henry Cavill, Amy Adams, Michael Shannon, Kevin Costner, Diane Lane, Russell Crowe,Zack Snyder,"[saving the world, dc comics, superhero, based on comic, superhuman, alien invasion, reboot, super powers, dc extended universe]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121873,0.0001,0,0,Drama,5.329701,0.00973482,9/11/2012,717205,0.00025725,5.855643309,113,0.330097087,Hannah Arendt,7.1,0.71,70,0.004973357,Barbara Sukowa, Axel Milberg, Janet McTeer, Julia Jentsch, Nicholas Woodeson, Ulrich Noethen,Margarethe von Trotta,"[holocaust, jew, nazis, jerusalem, magazine, biography, trial, woman director, eichmann, hannah arendt, philosopher]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
158015,3000000,0.007894737,6.477121255," Science Fiction, Horror, Thriller",23.207663,0.04238933,5/31/2013,89328627,0.032040798,7.950990659,86,0.242718447,The Purge,6,0.6,2498,0.177477798,Lena Headey, Ethan Hawke, Max Burkholder, Adelaide Kane, Rhys Wakefield, Tony Oller,James DeMonaco,"[dystopia, barricade, home invasion, constitutional convention, legalized murder, social allegory]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121677,0.0001,0,0,Thriller,6.231928,0.011382758,3/17/2013,519535,0.000186349,5.71561481,130,0.385113269,The Reluctant Fundamentalist,6.6,0.66,80,0.005683837,Riz Ahmed, Kate Hudson, Kiefer Sutherland, Liev Schreiber, Nelsan Ellis, Martin Donovan,Mira Nair,"[new york, terror, hostage, dream, homeland, pakistani, wall street, crisis, conflict, family, woman director]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96936,15000000,0.039473684,7.176091259," Drama, Crime",7.913029,0.014453328,6/12/2013,19145732,0.006867278,7.282071975,90,0.25566343,The Bling Ring,5.3,0.53,1205,0.085612789,Katie Chang, Israel Broussard, Emma Watson, Claire Julien, Taissa Farmiga, Georgia Rock,Sofia Coppola,"[celebrity, satire, thief, dark comedy, fame, social satire, burglary, hollywood, based on true events, woman director]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62211,200000000,0.526315789,8.301029996," Animation, Family",16.267502,0.029712966,6/20/2013,743559607,0.266703342,8.871315789,104,0.300970874,Monsters University,7,0.7,3622,0.257335702,Billy Crystal, John Goodman, Steve Buscemi, Helen Mirren, Noah Johnston, Peter Sohn,Dan Scanlon,"[monster, dormitory, games, animation, best friend, university, scary, aftercreditsstinger]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192538,0.0001,0,0," History, Action, Adventure",5.093586,0.00930355,7/5/2013,641,2.30E-07,2.80685803,99,0.284789644,Hammer of the Gods,4.4,0.44,95,0.006749556,Charlie Bewley, Clive Standen, James Cosmo, Elliot Cowan, Ivan Kaye, Michael Jibson,Farren Blackburn,[viking],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80518,0.0001,0,0," Adventure, Fantasy, Animation, Action, Science Fiction",2.463401,0.004499457,7/2/2011,7401480,0.002654796,6.86931857,110,0.32038835,Fullmetal Alchemist: The Sacred Star of Milos,6.9,0.69,55,0.003907638,Rie Kugimiya, Fumiko Orikasa, Romi Park, Maaya Sakamoto, Megumi Takamoto, Kenji Utsumi,Kazuya Murata,"[war, political, alchemy, alchemist, anime]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
